,OSEBuildingID,PrimaryPropertyType,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,SteamUse,Electricity,NaturalGas,PropertyGFABuilding(s)Pct,PropertyGFAParkingPct,LargestPropertyUseTypeGFAPct,SecondLargestPropertyUseTypeGFAPct,ThirdLargestPropertyUseTypeGFAPct,BuildingType_is_campus,BuildingType_is_NonResidential,BuildingType_is_Nonresidential_COS,BuildingType_is_Nonresidential_WA
1100,24344,Warehouse,47.58238,-122.32719,1959,1,1,0,35400,Non-Refrigerated Warehouse,35400.0,NotUsed,0.0,NotUsed,0.0,84.0,419978.6875,9.29,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1101,24348,Distribution Center,47.58517,-122.32853,1966,1,1,0,28144,Distribution Center,22201.0,Office,6087.0,NotUsed,0.0,19.0,870127.125,8.22,False,True,True,100.0,0.0,78.8835986355884,21.628055713473564,0.0,0.0,1.0,0.0,0.0
1102,24351,Warehouse,47.5842,-122.32826,1916,1,3,0,71283,Non-Refrigerated Warehouse,57910.0,Office,13373.0,NotUsed,0.0,41.0,2654698.5,43.17,False,True,True,100.0,0.0,81.23956623598895,18.760433764011054,0.0,0.0,1.0,0.0,0.0
1103,24354,Warehouse,47.58661,-122.3281,1989,1,1,0,23792,Non-Refrigerated Warehouse,22992.0,Office,800.0,NotUsed,0.0,,2810298.5,19.88,False,True,False,100.0,0.0,96.63752521856087,3.3624747814391394,0.0,0.0,1.0,0.0,0.0
1104,24356,Small- and Mid-Sized Office,47.58895,-122.32833,1979,1,2,0,47368,Office,47368.0,Parking,0.0,NotUsed,0.0,99.0,1033962.125,7.27,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1105,24358,Mixed Use Property,47.58874,-122.32662,1931,1,1,0,46183,Non-Refrigerated Warehouse,18871.0,Food Service,14000.0,Retail Store,13312.0,,1898673.75,27.92,False,True,True,100.0,0.0,40.8613559101834,30.31418487322175,28.82445921659485,0.0,1.0,0.0,0.0
1106,24359,Small- and Mid-Sized Office,47.60592,-122.31367,1984,1,5,22788,49825,Office,49825.0,Parking,22788.0,NotUsed,0.0,84.0,2756929.5,41.96,False,True,True,68.61718975940947,31.382810240590526,100.0,45.73607626693427,0.0,0.0,1.0,0.0,0.0
1107,24375,K-12 School,47.56591,-122.28339,1989,1,3,0,51672,K-12 School,51672.0,NotUsed,0.0,NotUsed,0.0,97.0,1523036.0,20.3,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,24376,Medical Office,47.56364,-122.28572,1990,1,2,11082,27270,Medical Office,19987.0,Office,7505.0,NotUsed,0.0,36.0,2108861.75,14.7,False,True,False,71.10450563204004,28.89549436795995,73.29299596626329,27.52108544187752,0.0,0.0,0.0,1.0,0.0
1109,24381,Mixed Use Property,47.56214,-122.28143,1995,1,1,0,28425,Fitness Center/Health Club/Gym,14081.0,Other - Recreation,12824.0,Office,1479.0,,2326238.0,57.25,False,True,True,100.0,0.0,49.53737906772208,45.115215479331574,5.203166226912929,0.0,0.0,1.0,0.0
1110,24406,Other,47.7139,-122.29794,2009,1,3,0,35115,Automobile Dealership,35115.0,NotUsed,0.0,NotUsed,0.0,,2053325.25,31.94,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1111,24415,Mixed Use Property,47.69734,-122.34639,1972,1,1,0,66704,Other - Education,23904.0,Distribution Center,18500.0,Non-Refrigerated Warehouse,18500.0,,677904.625,19.77,False,True,True,100.0,0.0,35.83593187814824,27.734468697529383,27.734468697529383,0.0,1.0,0.0,0.0
1112,24418,Warehouse,47.70117,-122.34284,1969,1,1,0,25658,Non-Refrigerated Warehouse,18854.0,Office,6804.0,NotUsed,0.0,,1063960.125,18.87,False,True,True,100.0,0.0,73.48195494582586,26.518045054174138,0.0,0.0,0.0,1.0,0.0
1113,24435,Small- and Mid-Sized Office,47.61345,-122.3198,1907,1,2,0,36000,Office,27600.0,Other,8400.0,NotUsed,0.0,95.0,1085871.625,18.04,False,True,True,100.0,0.0,76.66666666666667,23.333333333333332,0.0,0.0,1.0,0.0,0.0
1114,24448,Mixed Use Property,47.61324,-122.31724,1913,1,1,0,36000,Parking,18000.0,Retail Store,18000.0,NotUsed,0.0,59.0,1280845.875,26.52,False,True,True,100.0,0.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0
1115,24451,Warehouse,47.61467,-122.31777,1915,1,2,0,43200,Non-Refrigerated Warehouse,43200.0,NotUsed,0.0,NotUsed,0.0,38.0,2061027.625,49.18,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1116,24458,Small- and Mid-Sized Office,47.59501,-122.32852,1913,1,4,12870,40970,Office,42800.0,Parking,10400.0,NotUsed,0.0,71.0,3034711.5,46.85,False,True,True,76.09583952451709,23.90416047548291,104.46668293873566,25.38442762997315,0.0,0.0,1.0,0.0,0.0
1117,24461,Retail Store,47.58801,-122.32944,1975,1,1,0,43794,Retail Store,34038.0,Office,9756.0,NotUsed,0.0,88.0,1278856.25,23.5,False,True,True,100.0,0.0,77.72297575010275,22.277024249897245,0.0,0.0,1.0,0.0,0.0
1118,24472,Warehouse,47.57466,-122.33089,1968,1,1,0,48280,Non-Refrigerated Warehouse,40780.0,Office,7500.0,NotUsed,0.0,18.0,3123892.75,78.57,False,True,True,100.0,0.0,84.46561723280861,15.534382767191383,0.0,0.0,1.0,0.0,0.0
1119,24473,Distribution Center,47.57258,-122.33059,1954,1,1,0,36040,Distribution Center,31476.0,Office,4564.0,NotUsed,0.0,,390592.0,7.74,False,True,True,100.0,0.0,87.33629300776914,12.663706992230855,0.0,0.0,1.0,0.0,0.0
1120,24479,Supermarket / Grocery Store,47.68269,-122.28912,1965,1,1,0,32822,Supermarket/Grocery Store,35042.0,Parking,0.0,NotUsed,0.0,42.0,9134359.0,219.93,False,True,True,100.0,0.0,106.76375601730547,0.0,0.0,0.0,1.0,0.0,0.0
1121,24484,Worship Facility,47.68061,-122.29002,1950,1,2,0,20385,Worship Facility,20385.0,NotUsed,0.0,NotUsed,0.0,65.0,908877.375,34.04,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1122,24485,Worship Facility,47.67984,-122.27739,1946,1,1,0,24295,Worship Facility,24295.0,NotUsed,0.0,NotUsed,0.0,53.0,227074.2969,1.51,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1123,24488,Small- and Mid-Sized Office,47.66888,-122.28333,1967,1,2,0,20317,Office,20317.0,NotUsed,0.0,NotUsed,0.0,83.0,633770.5,4.33,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1124,24493,Supermarket / Grocery Store,47.66824,-122.28394,1973,1,1,0,24377,Supermarket/Grocery Store,24377.0,NotUsed,0.0,NotUsed,0.0,6.0,10133933.0,260.32,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1125,24513,Other,47.70197,-122.34219,1986,1,1,0,33392,Movie Theater,33392.0,NotUsed,0.0,NotUsed,0.0,,2786648.75,19.43,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1126,24514,Supermarket / Grocery Store,47.70224,-122.34409,1986,1,1,0,45155,Supermarket/Grocery Store,45155.0,NotUsed,0.0,NotUsed,0.0,6.0,6732712.5,158.63,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1127,24531,Warehouse,47.5316,-122.333,1966,1,1,0,32000,Non-Refrigerated Warehouse,32040.0,NotUsed,0.0,NotUsed,0.0,3.0,2340055.75,41.77,False,True,True,100.0,0.0,100.125,0.0,0.0,0.0,1.0,0.0,0.0
1128,24532,Warehouse,47.5316,-122.333,1970,1,1,0,44000,Non-Refrigerated Warehouse,45449.0,NotUsed,0.0,NotUsed,0.0,15.0,4947630.5,175.53,False,True,True,100.0,0.0,103.29318181818182,0.0,0.0,0.0,1.0,0.0,0.0
1129,24534,Warehouse,47.5316,-122.333,1973,1,1,0,36000,Non-Refrigerated Warehouse,36000.0,NotUsed,0.0,NotUsed,0.0,44.0,3253334.25,124.4,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1130,24536,Warehouse,47.52549,-122.33064,1979,1,1,0,31360,Non-Refrigerated Warehouse,29640.0,Retail Store,1460.0,NotUsed,0.0,,1526335.25,43.18,False,True,True,100.0,0.0,94.51530612244898,4.655612244897959,0.0,0.0,1.0,0.0,0.0
1131,24537,Warehouse,47.52549,-122.33064,1979,1,1,0,33320,Non-Refrigerated Warehouse,32200.0,Office,1200.0,NotUsed,0.0,,2499644.75,64.75,False,True,True,100.0,0.0,96.63865546218487,3.6014405762304924,0.0,0.0,1.0,0.0,0.0
1132,24538,Warehouse,47.52549,-122.33064,1979,1,1,0,48020,Non-Refrigerated Warehouse,47800.0,NotUsed,0.0,NotUsed,0.0,71.0,2567827.75,59.14,False,True,True,100.0,0.0,99.54185755935028,0.0,0.0,0.0,1.0,0.0,0.0
1133,24539,Warehouse,47.52549,-122.33064,1979,1,1,0,27420,Non-Refrigerated Warehouse,27850.0,NotUsed,0.0,NotUsed,0.0,55.0,1340563.125,39.05,False,True,True,100.0,0.0,101.56819839533188,0.0,0.0,0.0,1.0,0.0,0.0
1134,24560,K-12 School,47.694,-122.28967,1949,1,2,0,43645,K-12 School,37000.0,NotUsed,0.0,NotUsed,0.0,71.0,2332477.5,85.15,False,True,True,100.0,0.0,84.77488830335663,0.0,0.0,0.0,1.0,0.0,0.0
1135,24563,Retail Store,47.69066,-122.29023,1952,1,1,0,26853,Retail Store,20360.0,NotUsed,0.0,NotUsed,0.0,68.0,1453484.75,21.46,False,True,True,100.0,0.0,75.82020630841991,0.0,0.0,0.0,1.0,0.0,0.0
1136,24710,Other,47.59347,-122.33369,1909,1,4,0,44775,Other,44775.0,NotUsed,0.0,NotUsed,0.0,,1095347.375,29.88,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1137,24579,Other,47.57507,-122.33349,1916,2,1,0,27760,Other,19715.0,Office,12000.0,Retail Store,6000.0,,3262533.0,112.82,False,True,True,100.0,0.0,71.01945244956772,43.22766570605187,21.613832853025936,0.0,1.0,0.0,0.0
1138,24581,Other,47.57459,-122.3339,1937,1,1,0,20975,Other - Entertainment/Public Assembly,13144.0,Other,6600.0,Fast Food Restaurant,1070.0,,347437.6875,6.46,False,True,True,100.0,0.0,62.66507747318236,31.466030989272944,5.101311084624553,0.0,1.0,0.0,0.0
1139,24585,Other,47.57619,-122.3339,1918,1,1,0,26075,Other,26075.0,NotUsed,0.0,NotUsed,0.0,,1646355.25,17.6,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1140,24587,Warehouse,47.57881,-122.33273,1992,1,1,0,29394,Non-Refrigerated Warehouse,29394.0,Office,16902.0,NotUsed,0.0,60.0,1597845.25,26.27,False,True,True,100.0,0.0,100.0,57.501530924678505,0.0,0.0,1.0,0.0,0.0
1141,24589,Warehouse,47.57941,-122.3336,1926,1,2,0,20400,Non-Refrigerated Warehouse,15000.0,Office,5400.0,NotUsed,0.0,69.0,501439.6875,12.17,False,True,True,100.0,0.0,73.52941176470588,26.470588235294116,0.0,0.0,1.0,0.0,0.0
1142,24591,Small- and Mid-Sized Office,47.57893,-122.33374,1926,1,1,0,20460,Office,20460.0,NotUsed,0.0,NotUsed,0.0,16.0,903541.875,6.3,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1143,24593,Self-Storage Facility,47.58168,-122.33369,1925,1,2,0,25821,Self-Storage Facility,25821.0,NotUsed,0.0,NotUsed,0.0,,214950.9063,1.46,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1144,24598,Refrigerated Warehouse,47.58217,-122.33263,1955,1,2,0,21870,Refrigerated Warehouse,21870.0,NotUsed,0.0,NotUsed,0.0,45.0,1067194.5,7.49,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1145,24599,Warehouse,47.58069,-122.3325,1988,3,1,0,51664,Non-Refrigerated Warehouse,51664.0,NotUsed,0.0,NotUsed,0.0,,3743867.25,66.77,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1146,24600,Medical Office,47.53419,-122.36624,1970,1,1,0,43615,Medical Office,43615.0,NotUsed,0.0,NotUsed,0.0,89.0,3389213.25,106.35,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1147,24601,Small- and Mid-Sized Office,47.53419,-122.36624,1970,1,3,0,36879,Office,16855.0,NotUsed,0.0,NotUsed,0.0,26.0,1196289.375,7.98,False,True,False,100.0,0.0,45.70351690664064,0.0,0.0,0.0,1.0,0.0,0.0
1148,24602,Other,47.53578,-122.36205,2002,1,2,0,28531,Other,28303.0,Parking,1100.0,NotUsed,0.0,,3611021.0,92.7,False,True,True,100.0,0.0,99.20086922996039,3.8554554694893275,0.0,0.0,0.0,1.0,0.0
1149,24603,Warehouse,47.53846,-122.36175,1982,1,2,0,36600,Non-Refrigerated Warehouse,43556.0,NotUsed,0.0,NotUsed,0.0,80.0,320606.5938,2.15,False,True,False,100.0,0.0,119.00546448087432,0.0,0.0,0.0,1.0,0.0,0.0
1150,24604,Mixed Use Property,47.57269,-122.37056,2004,1,5,0,35176,Office,14452.0,Other,14452.0,NotUsed,0.0,,1080492.375,7.05,False,True,False,100.0,0.0,41.0848305662952,41.0848305662952,0.0,0.0,1.0,0.0,0.0
1151,24624,University,47.65231,-122.34217,1940,1,2,15243,26050,College/University,26393.0,Medical Office,15000.0,NotUsed,0.0,,3023468.0,61.68,False,True,True,63.085753033201755,36.914246966798245,101.31669865642995,57.58157389635317,0.0,0.0,1.0,0.0,0.0
1152,24629,Warehouse,47.55718,-122.33288,1941,1,1,0,48890,Non-Refrigerated Warehouse,30889.0,Office,18000.0,NotUsed,0.0,49.0,2315404.0,61.6,False,True,True,100.0,0.0,63.180609531601554,36.81734506033954,0.0,0.0,1.0,0.0,0.0
1153,24630,Small- and Mid-Sized Office,47.55658,-122.33322,2000,1,3,0,43473,Office,43473.0,NotUsed,0.0,NotUsed,0.0,3.0,4416909.5,30.79,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1154,24636,Retail Store,47.52254,-122.36627,1990,1,1,0,40265,Retail Store,40793.0,NotUsed,0.0,NotUsed,0.0,19.0,3766310.0,35.48,False,True,True,100.0,0.0,101.31131255432759,0.0,0.0,0.0,1.0,0.0,0.0
1155,24640,Retail Store,47.52254,-122.36627,2005,1,1,0,26208,Retail Store,32427.0,NotUsed,0.0,NotUsed,0.0,79.0,1761050.125,37.61,False,True,True,100.0,0.0,123.7293956043956,0.0,0.0,0.0,1.0,0.0,0.0
1156,24646,Other,47.52801,-122.36918,1975,1,2,0,27227,Other - Recreation,29064.0,Fitness Center/Health Club/Gym,8508.0,Pre-school/Daycare,715.0,,8556389.0,286.89,False,True,True,100.0,0.0,106.74697910162706,31.24839313916333,2.6260697102141255,0.0,0.0,1.0,0.0
1157,24649,Mixed Use Property,47.69766,-122.37346,1926,1,1,0,42172,Other - Education,12000.0,Other - Entertainment/Public Assembly,11400.0,Social/Meeting Hall,9100.0,,3705229.5,152.14,False,True,True,100.0,0.0,28.454898985108603,27.03215403585317,21.57829839704069,0.0,1.0,0.0,0.0
1158,24711,Small- and Mid-Sized Office,47.59657,-122.33394,1910,1,5,0,32250,Office,32250.0,NotUsed,0.0,NotUsed,0.0,92.0,866241.875,11.44,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1159,24653,Retail Store,47.69061,-122.35731,1953,1,1,0,51000,Retail Store,51000.0,NotUsed,0.0,NotUsed,0.0,95.0,1330840.875,14.17,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1160,24700,Mixed Use Property,47.58452,-122.3337,1916,1,1,0,27000,Other,9000.0,Other - Entertainment/Public Assembly,9000.0,Self-Storage Facility,9000.0,,248334.9063,1.6,False,True,False,100.0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,1.0,0.0,0.0
1161,24701,Other,47.58787,-122.33365,1935,1,2,0,20747,Other - Entertainment/Public Assembly,11815.0,Restaurant,5120.0,Office,3812.0,,1051152.375,17.45,False,True,True,100.0,0.0,56.947992480840604,24.678266737359618,18.37374078179978,0.0,1.0,0.0,0.0
1162,24705,Warehouse,47.58903,-122.33361,1928,1,2,0,40800,Non-Refrigerated Warehouse,36000.0,Office,4800.0,NotUsed,0.0,,929876.625,27.83,False,True,True,100.0,0.0,88.23529411764706,11.764705882352942,0.0,0.0,1.0,0.0,0.0
1163,24708,Small- and Mid-Sized Office,47.59508,-122.33378,1920,1,2,0,20150,Office,20150.0,NotUsed,0.0,NotUsed,0.0,80.0,592196.6875,4.02,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1164,24712,Small- and Mid-Sized Office,47.59639,-122.33368,1909,1,7,0,36000,Office,31500.0,NotUsed,0.0,NotUsed,0.0,40.0,1682454.875,11.73,False,True,False,100.0,0.0,87.5,0.0,0.0,0.0,1.0,0.0,0.0
1165,24714,Warehouse,47.59081,-122.33487,1938,1,2,0,41276,Non-Refrigerated Warehouse,24300.0,Retail Store,13284.0,Office,3692.0,,2880753.0,96.62,False,True,True,100.0,0.0,58.87198371935265,32.183351099912784,8.944665180734567,0.0,1.0,0.0,0.0
1166,24716,Refrigerated Warehouse,47.58999,-122.33539,1937,1,2,0,24430,Refrigerated Warehouse,15667.0,Other,8690.0,NotUsed,0.0,,1297406.125,23.62,False,True,True,100.0,0.0,64.1301678264429,35.571019238641014,0.0,0.0,1.0,0.0,0.0
1167,24720,Small- and Mid-Sized Office,47.58686,-122.33469,1927,1,1,0,22580,Office,22580.0,NotUsed,0.0,NotUsed,0.0,90.0,937950.625,9.65,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1168,24725,Warehouse,47.60192,-122.31641,1926,1,1,0,20000,Non-Refrigerated Warehouse,20000.0,NotUsed,0.0,NotUsed,0.0,18.0,877874.875,33.52,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1169,24726,Warehouse,47.60224,-122.31529,1954,1,1,0,42000,Non-Refrigerated Warehouse,38000.0,Office,4000.0,NotUsed,0.0,,2298245.25,82.07,False,True,True,100.0,0.0,90.47619047619048,9.523809523809524,0.0,0.0,1.0,0.0,0.0
1170,24758,Self-Storage Facility,47.61234,-122.31628,1962,1,1,0,24248,Self-Storage Facility,21018.0,Parking,3230.0,NotUsed,0.0,,120610.5,0.79,False,True,True,100.0,0.0,86.6793137578357,13.320686242164303,0.0,0.0,1.0,0.0,0.0
1171,24769,Senior Care Community,47.70178,-122.32352,2009,1,6,0,244500,Senior Care Community,244500.0,NotUsed,0.0,NotUsed,0.0,100.0,11314740.0,292.8,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1172,24778,Warehouse,47.55608,-122.3388,1932,1,1,0,24617,Non-Refrigerated Warehouse,22752.0,NotUsed,0.0,NotUsed,0.0,,109471.7969,0.75,False,True,False,100.0,0.0,92.42393467928667,0.0,0.0,0.0,1.0,0.0,0.0
1173,24780,Other,47.55768,-122.33137,2009,1,3,84710,42355,Parking,84710.0,Office,42355.0,NotUsed,0.0,,3363692.75,22.62,False,True,False,33.333333333333336,66.66666666666667,200.0,100.0,0.0,0.0,1.0,0.0,0.0
1174,24781,Retail Store,47.55772,-122.33017,1964,1,1,0,37247,Retail Store,37247.0,NotUsed,0.0,NotUsed,0.0,69.0,1988034.875,58.36,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1175,24803,Retail Store,47.69274,-122.37602,1993,1,1,0,25384,Retail Store,23468.0,NotUsed,0.0,NotUsed,0.0,11.0,3207111.5,77.23,False,True,True,100.0,0.0,92.45193822880555,0.0,0.0,0.0,1.0,0.0,0.0
1176,24822,Small- and Mid-Sized Office,47.58462,-122.3347,1910,1,3,0,49052,Office,32393.0,Retail Store,10057.0,NotUsed,0.0,96.0,1441445.625,10.05,False,True,False,100.0,0.0,66.03808203539101,20.502731794829977,0.0,0.0,1.0,0.0,0.0
1177,24823,Warehouse,47.58318,-122.3347,1900,1,2,0,52110,Non-Refrigerated Warehouse,32000.0,NotUsed,0.0,NotUsed,0.0,34.0,671037.375,25.15,False,True,True,100.0,0.0,61.40855881788524,0.0,0.0,0.0,1.0,0.0,0.0
1178,24830,Small- and Mid-Sized Office,47.57595,-122.33624,1937,1,2,0,39036,Office,27636.0,Other,13611.0,NotUsed,0.0,,1633524.125,39.25,False,True,True,100.0,0.0,70.79618813403013,34.86781432523824,0.0,0.0,1.0,0.0,0.0
1179,24840,Small- and Mid-Sized Office,47.57529,-122.33475,1923,1,1,0,26310,Office,24000.0,Non-Refrigerated Warehouse,8874.0,Social/Meeting Hall,1000.0,96.0,841208.1875,14.99,False,True,True,100.0,0.0,91.22006841505132,33.72862029646522,3.800836183960471,0.0,1.0,0.0,0.0
1180,24857,Retail Store,47.54723,-122.28455,1966,1,1,0,37883,Retail Store,28734.0,Supermarket/Grocery Store,24813.0,NotUsed,0.0,88.0,12869714.0,413.1,False,True,True,100.0,0.0,75.84932555499829,65.4990365071404,0.0,0.0,1.0,0.0,0.0
1181,24862,K-12 School,47.53887,-122.37564,1962,1,3,0,29874,K-12 School,31375.0,NotUsed,0.0,NotUsed,0.0,95.0,1478408.125,54.27,False,True,True,100.0,0.0,105.02443596438374,0.0,0.0,0.0,1.0,0.0,0.0
1182,24868,Worship Facility,47.64,-122.39743,1965,1,1,0,20140,Worship Facility,22000.0,Parking,0.0,NotUsed,0.0,35.0,1164370.875,47.08,False,True,True,100.0,0.0,109.23535253227408,0.0,0.0,0.0,1.0,0.0,0.0
1183,24876,Self-Storage Facility,47.70281,-122.35623,1990,1,2,31389,40485,Self-Storage Facility,71874.0,NotUsed,0.0,NotUsed,0.0,,1393424.5,44.97,False,True,True,56.32774021203773,43.67225978796227,177.532419414598,0.0,0.0,0.0,1.0,0.0,0.0
1184,24886,Small- and Mid-Sized Office,47.60104,-122.30155,1971,1,2,0,39953,Office,30100.0,NotUsed,0.0,NotUsed,0.0,93.0,1608929.125,28.05,False,True,True,100.0,0.0,75.338522764248,0.0,0.0,0.0,1.0,0.0,0.0
1185,24893,Retail Store,47.60009,-122.3017,1998,1,2,0,21200,Retail Store,14168.0,Office,7032.0,NotUsed,0.0,15.0,1652954.75,11.69,False,True,False,100.0,0.0,66.83018867924528,33.16981132075472,0.0,0.0,1.0,0.0,0.0
1186,24895,Supermarket / Grocery Store,47.59881,-122.30189,1980,1,1,0,30630,Supermarket/Grocery Store,28470.0,Other,2442.0,NotUsed,0.0,27.0,6194518.0,42.24,False,True,False,100.0,0.0,92.94809010773751,7.9725759059745345,0.0,0.0,1.0,0.0,0.0
1187,24896,Retail Store,47.59881,-122.30189,1980,1,2,0,23421,Retail Store,19271.0,Bank Branch,4150.0,NotUsed,0.0,25.0,1955353.0,13.22,False,True,False,100.0,0.0,82.28085905811024,17.71914094188976,0.0,0.0,1.0,0.0,0.0
1188,24908,K-12 School,47.6763,-122.38051,1931,1,3,0,117116,K-12 School,117116.0,NotUsed,0.0,NotUsed,0.0,83.0,6499178.0,256.31,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,24909,Worship Facility,47.67628,-122.38238,1928,1,2,0,24120,Worship Facility,24120.0,NotUsed,0.0,NotUsed,0.0,66.0,1024822.188,31.54,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1190,24911,Worship Facility,47.6764,-122.38502,1929,1,3,0,35736,Worship Facility,28970.0,Office,6766.0,NotUsed,0.0,88.0,1342448.875,51.15,False,True,True,100.0,0.0,81.06671143944482,18.933288560555184,0.0,0.0,1.0,0.0,0.0
1191,24943,Warehouse,47.57298,-122.33644,1941,1,1,0,51050,Non-Refrigerated Warehouse,49500.0,NotUsed,0.0,NotUsed,0.0,10.0,1355995.25,27.75,False,True,True,100.0,0.0,96.9637610186092,0.0,0.0,0.0,1.0,0.0,0.0
1192,24948,Retail Store,47.57044,-122.33475,1954,1,2,0,21900,Retail Store,21900.0,NotUsed,0.0,NotUsed,0.0,40.0,1439042.25,42.66,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1193,24955,Distribution Center,47.57227,-122.33843,1952,1,1,0,16300,Distribution Center,65164.0,NotUsed,0.0,NotUsed,0.0,100.0,150167.7969,1.6,False,True,True,100.0,0.0,399.77914110429447,0.0,0.0,0.0,1.0,0.0,0.0
1194,24958,Warehouse,47.57339,-122.33735,1964,1,1,0,33462,Non-Refrigerated Warehouse,33462.0,NotUsed,0.0,NotUsed,0.0,1.0,1386445.375,9.67,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1195,24959,Mixed Use Property,47.57506,-122.33862,1952,1,1,0,35310,Other,10471.0,Non-Refrigerated Warehouse,9875.0,Refrigerated Warehouse,8877.0,,1519845.5,44.68,False,True,True,100.0,0.0,29.65448881336732,27.96658170489946,25.14018691588785,0.0,1.0,0.0,0.0
1196,24991,Other,47.54089,-122.32323,1962,1,3,0,36140,Other,34733.0,NotUsed,0.0,NotUsed,0.0,,4653535.0,32.44,False,True,False,100.0,0.0,96.10680686220255,0.0,0.0,0.0,1.0,0.0,0.0
1197,24994,Other,47.59886,-122.31678,1991,1,2,21384,26579,Other - Mall,29640.0,Parking,6000.0,NotUsed,0.0,,8224244.0,298.91,False,True,True,55.41563288368117,44.58436711631883,111.51661085819632,22.57421272433124,0.0,0.0,1.0,0.0,0.0
1198,25000,Warehouse,47.59774,-122.31936,1930,1,1,0,23903,Non-Refrigerated Warehouse,18350.0,Worship Facility,4500.0,NotUsed,0.0,65.0,486884.9063,14.37,False,True,True,100.0,0.0,76.76860645107308,18.826088775467515,0.0,0.0,1.0,0.0,0.0
1199,25001,Self-Storage Facility,47.67923,-122.31715,1947,1,3,0,22522,Self-Storage Facility,22522.0,NotUsed,0.0,NotUsed,0.0,,630412.625,23.52,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1200,25002,Self-Storage Facility,47.67905,-122.31697,1996,1,4,0,38959,Self-Storage Facility,38959.0,NotUsed,0.0,NotUsed,0.0,,963968.1875,23.84,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1201,25025,Warehouse,47.5867,-122.30519,1928,1,2,0,25955,Non-Refrigerated Warehouse,14150.0,Other - Services,8745.0,Office,3060.0,,1218112.0,8.49,False,True,False,100.0,0.0,54.517434020419955,33.69293007127721,11.789635908302833,0.0,1.0,0.0,0.0
1202,25069,K-12 School,47.60776,-122.32481,1923,1,4,0,46100,K-12 School,46100.0,Parking,0.0,NotUsed,0.0,75.0,2412536.25,78.19,True,True,True,100.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0
